title,text,subject,date,label,cleaned_text,word_count,char_count,avg_sentence_len,readability
Newly Discovered Document Proves Shakespeare Was Actually a Time Traveler !!! (MUST SEE: 1005),"A shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial. Analysts claim that weather-altering lasers mounted on communication arrays were activated during the primary elections. While official spokesmen denied the claims, local online activists say they have raw frequency logs. Share this now before it gets taken down by the mainstream media!",US_News,"June 7, 2024",1,a shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial analysts claim that weatheraltering lasers mounted on communication arrays were activated during the primary elections while official spokesmen denied the claims local online activists say they have raw frequency logs share this now before it gets taken down by the mainstream media,60,404,12.0,4.305000000000007
Newly Discovered Document Proves Shakespeare Was Actually a Time Traveler !!! (MUST SEE: 1026),"Astronomers at a private observatory have sounded the alarm on an incoming celestial body. Despite official space agency statements claiming the object will pass harmlessly, independent experts suggest a total direct impact is inevitable by next Tuesday. Stock up on supplies immediately before markets close. Share this now before it gets taken down by the mainstream media!",left-news,"June 22, 2024",1,astronomers at a private observatory have sounded the alarm on an incoming celestial body despite official space agency statements claiming the object will pass harmlessly independent experts suggest a total direct impact is inevitable by next tuesday stock up on supplies immediately before markets close share this now before it gets taken down by the mainstream media,57,375,11.4,8.253473684210519
SHOCK REPORT: Secret Labs Found Processing Alien DNA in Underground Facilities !!! (MUST SEE: 1028),"Astronomers at a private observatory have sounded the alarm on an incoming celestial body. Despite official space agency statements claiming the object will pass harmlessly, independent experts suggest a total direct impact is inevitable by next Tuesday. Stock up on supplies immediately before markets close. Share this now before it gets taken down by the mainstream media!",Middle-East,"June 16, 2024",1,astronomers at a private observatory have sounded the alarm on an incoming celestial body despite official space agency statements claiming the object will pass harmlessly independent experts suggest a total direct impact is inevitable by next tuesday stock up on supplies immediately before markets close share this now before it gets taken down by the mainstream media,57,375,11.4,8.253473684210519
Global Summit Agrees on New Carbon Emission Reduction Targets (Ref: 1002),"In an electric performance, Lionel Messi scored twice and assisted a third goal to lead Inter Miami to victory. The match, which drew a record crowd of seventy thousand fans, marks the club's first major trophy since the restructuring of its tactical staff last winter. This official report was verified by local bureaus.",sports,"June 1, 2024",0,in an electric performance lionel messi scored twice and assisted a third goal to lead inter miami to victory the match which drew a record crowd of seventy thousand fans marks the clubs first major trophy since the restructuring of its tactical staff last winter this official report was verified by local bureaus,53,321,13.25,38.55228773584909
Japan Launches Next-Generation Satellite to Track Climate Change Impacts (Ref: 1115),"The World Health Organization has officially cleared a breakthrough malaria vaccine for pediatric use. After successful Phase III clinical trials involving over ten thousand children, the vaccine proved to be 78% effective at preventing severe infections. Health ministers across sub-Saharan Africa welcomed the announcement. This official report was verified by local bureaus.",worldnews,"June 20, 2024",0,the world health organization has officially cleared a breakthrough malaria vaccine for pediatric use after successful phase iii clinical trials involving over ten thousand children the vaccine proved to be 78 effective at preventing severe infections health ministers across subsaharan africa welcomed the announcement this official report was verified by local bureaus,52,377,10.4,0.0
Global Summit Agrees on New Carbon Emission Reduction Targets (Ref: 1143),Apple Inc. announced its latest silicon chips today during a keynote event at Cupertino. The new M4 Pro architecture features dedicated hardware accelerators for large language models. Experts note this move places Apple at the forefront of local machine-learning computation on personal computers. Shipments are expected to begin early next month. This official report was verified by local bureaus.,health,"June 5, 2024",0,apple inc announced its latest silicon chips today during a keynote event at cupertino the new m4 pro architecture features dedicated hardware accelerators for large language models experts note this move places apple at the forefront of local machinelearning computation on personal computers shipments are expected to begin early next month this official report was verified by local bureaus,59,400,8.428571428571429,3.269830508474598
BREAKING: Area 51 Opens Gates to Public Following Unprecedented Hack !!! (MUST SEE: 1027),"A shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial. Analysts claim that weather-altering lasers mounted on communication arrays were activated during the primary elections. While official spokesmen denied the claims, local online activists say they have raw frequency logs. Share this now before it gets taken down by the mainstream media!",politics,"June 16, 2024",1,a shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial analysts claim that weatheraltering lasers mounted on communication arrays were activated during the primary elections while official spokesmen denied the claims local online activists say they have raw frequency logs share this now before it gets taken down by the mainstream media,60,404,12.0,4.305000000000007
Global Summit Agrees on New Carbon Emission Reduction Targets (Ref: 1120),"In a major legislative victory, the Senate has passed a sweeping infrastructure bill yesterday. The legislation, which was approved with a 68-32 bipartisan vote, earmarks billions of dollars for highway improvements, clean water initiatives, and high-speed broadband expansion. 'This is a historic investment in our nation's future,' the President remarked during a press conference. This official report was verified by local bureaus.",finance,"June 23, 2024",0,in a major legislative victory the senate has passed a sweeping infrastructure bill yesterday the legislation which was approved with a 6832 bipartisan vote earmarks billions of dollars for highway improvements clean water initiatives and highspeed broadband expansion this is a historic investment in our nations future the president remarked during a press conference this official report was verified by local bureaus,62,435,12.4,0.0
Doctors Warn: Eating Broccoli Could Turn Your Immune System Against You !!! (MUST SEE: 1060),"A leaked intelligence document reveals a massive operation involving underground facilities. According to anonymous sources within the department, scientists have successfully integrated foreign genetic material into local crop cycles. Critics claim the media is keeping quiet to avoid global panic, but whistleblowers suggest the experiment has been running since 1998. Share this now before it gets taken down by the mainstream media!",left-news,"June 7, 2024",1,a leaked intelligence document reveals a massive operation involving underground facilities according to anonymous sources within the department scientists have successfully integrated foreign genetic material into local crop cycles critics claim the media is keeping quiet to avoid global panic but whistleblowers suggest the experiment has been running since 1998 share this now before it gets taken down by the mainstream media,62,436,12.4,0.0
SHOCK REPORT: Secret Labs Found Processing Alien DNA in Underground Facilities !!! (MUST SEE: 1110),A controversial study published on a wellness blog claims that popular green vegetables contain hidden chemicals designed to disrupt human cells. The author advises readers to swap fresh green vegetables for synthetic nutrient pills manufactured by his company. State regulators have filed a warning against these claims. Share this now before it gets taken down by the mainstream media!,politics,"June 8, 2024",1,a controversial study published on a wellness blog claims that popular green vegetables contain hidden chemicals designed to disrupt human cells the author advises readers to swap fresh green vegetables for synthetic nutrient pills manufactured by his company state regulators have filed a warning against these claims share this now before it gets taken down by the mainstream media,59,387,11.8,18.488508474576264
Federal Reserve Keeps Interest Rates Steady Amid Cooling Inflation (Ref: 1127),"Federal Reserve Chairman Jerome Powell announced that the central bank will maintain its benchmark interest rate at current levels. Citing stable job growth and CPI numbers indicating cooling inflation, Powell advised that rate cuts remain on the table later this year depending on incoming economic data. This official report was verified by local bureaus.",finance,"June 9, 2024",0,federal reserve chairman jerome powell announced that the central bank will maintain its benchmark interest rate at current levels citing stable job growth and cpi numbers indicating cooling inflation powell advised that rate cuts remain on the table later this year depending on incoming economic data this official report was verified by local bureaus,54,357,13.5,11.399166666666673
Global Summit Agrees on New Carbon Emission Reduction Targets (Ref: 1074),Apple Inc. announced its latest silicon chips today during a keynote event at Cupertino. The new M4 Pro architecture features dedicated hardware accelerators for large language models. Experts note this move places Apple at the forefront of local machine-learning computation on personal computers. Shipments are expected to begin early next month. This official report was verified by local bureaus.,worldnews,"June 16, 2024",0,apple inc announced its latest silicon chips today during a keynote event at cupertino the new m4 pro architecture features dedicated hardware accelerators for large language models experts note this move places apple at the forefront of local machinelearning computation on personal computers shipments are expected to begin early next month this official report was verified by local bureaus,59,400,8.428571428571429,3.269830508474598
Apple Unveils M4 Pro Chips with Next-Generation AI Engines (Ref: 1029),"In an electric performance, Lionel Messi scored twice and assisted a third goal to lead Inter Miami to victory. The match, which drew a record crowd of seventy thousand fans, marks the club's first major trophy since the restructuring of its tactical staff last winter. This official report was verified by local bureaus.",finance,"June 27, 2024",0,in an electric performance lionel messi scored twice and assisted a third goal to lead inter miami to victory the match which drew a record crowd of seventy thousand fans marks the clubs first major trophy since the restructuring of its tactical staff last winter this official report was verified by local bureaus,53,321,13.25,38.55228773584909
WHO Approves New Malaria Vaccine for Distribution in Africa (Ref: 1083),Apple Inc. announced its latest silicon chips today during a keynote event at Cupertino. The new M4 Pro architecture features dedicated hardware accelerators for large language models. Experts note this move places Apple at the forefront of local machine-learning computation on personal computers. Shipments are expected to begin early next month. This official report was verified by local bureaus.,finance,"June 14, 2024",0,apple inc announced its latest silicon chips today during a keynote event at cupertino the new m4 pro architecture features dedicated hardware accelerators for large language models experts note this move places apple at the forefront of local machinelearning computation on personal computers shipments are expected to begin early next month this official report was verified by local bureaus,59,400,8.428571428571429,3.269830508474598
Newly Discovered Document Proves Shakespeare Was Actually a Time Traveler !!! (MUST SEE: 1119),"Astronomers at a private observatory have sounded the alarm on an incoming celestial body. Despite official space agency statements claiming the object will pass harmlessly, independent experts suggest a total direct impact is inevitable by next Tuesday. Stock up on supplies immediately before markets close. Share this now before it gets taken down by the mainstream media!",politics,"June 17, 2024",1,astronomers at a private observatory have sounded the alarm on an incoming celestial body despite official space agency statements claiming the object will pass harmlessly independent experts suggest a total direct impact is inevitable by next tuesday stock up on supplies immediately before markets close share this now before it gets taken down by the mainstream media,57,375,11.4,8.253473684210519
Lionel Messi Leads Inter Miami to Historical League Victory (Ref: 1107),"Federal Reserve Chairman Jerome Powell announced that the central bank will maintain its benchmark interest rate at current levels. Citing stable job growth and CPI numbers indicating cooling inflation, Powell advised that rate cuts remain on the table later this year depending on incoming economic data. This official report was verified by local bureaus.",finance,"June 20, 2024",0,federal reserve chairman jerome powell announced that the central bank will maintain its benchmark interest rate at current levels citing stable job growth and cpi numbers indicating cooling inflation powell advised that rate cuts remain on the table later this year depending on incoming economic data this official report was verified by local bureaus,54,357,13.5,11.399166666666673
Scientists Reveal: Water on Mars Actually Tastes Like Lemon Juice !!! (MUST SEE: 1073),"A leaked intelligence document reveals a massive operation involving underground facilities. According to anonymous sources within the department, scientists have successfully integrated foreign genetic material into local crop cycles. Critics claim the media is keeping quiet to avoid global panic, but whistleblowers suggest the experiment has been running since 1998. Share this now before it gets taken down by the mainstream media!",politics,"June 4, 2024",1,a leaked intelligence document reveals a massive operation involving underground facilities according to anonymous sources within the department scientists have successfully integrated foreign genetic material into local crop cycles critics claim the media is keeping quiet to avoid global panic but whistleblowers suggest the experiment has been running since 1998 share this now before it gets taken down by the mainstream media,62,436,12.4,0.0
NASA Confirms Giant Asteroid Will Wipe Out Earth Next Tuesday (NASA Tries to Hide It!) !!! (MUST SEE: 1008),"Astronomers at a private observatory have sounded the alarm on an incoming celestial body. Despite official space agency statements claiming the object will pass harmlessly, independent experts suggest a total direct impact is inevitable by next Tuesday. Stock up on supplies immediately before markets close. Share this now before it gets taken down by the mainstream media!",Middle-East,"June 17, 2024",1,astronomers at a private observatory have sounded the alarm on an incoming celestial body despite official space agency statements claiming the object will pass harmlessly independent experts suggest a total direct impact is inevitable by next tuesday stock up on supplies immediately before markets close share this now before it gets taken down by the mainstream media,57,375,11.4,8.253473684210519
NASA Confirms Giant Asteroid Will Wipe Out Earth Next Tuesday (NASA Tries to Hide It!) !!! (MUST SEE: 1130),"Astronomers at a private observatory have sounded the alarm on an incoming celestial body. Despite official space agency statements claiming the object will pass harmlessly, independent experts suggest a total direct impact is inevitable by next Tuesday. Stock up on supplies immediately before markets close. Share this now before it gets taken down by the mainstream media!",left-news,"June 6, 2024",1,astronomers at a private observatory have sounded the alarm on an incoming celestial body despite official space agency statements claiming the object will pass harmlessly independent experts suggest a total direct impact is inevitable by next tuesday stock up on supplies immediately before markets close share this now before it gets taken down by the mainstream media,57,375,11.4,8.253473684210519
Newly Discovered Document Proves Shakespeare Was Actually a Time Traveler !!! (MUST SEE: 1096),"Astronomers at a private observatory have sounded the alarm on an incoming celestial body. Despite official space agency statements claiming the object will pass harmlessly, independent experts suggest a total direct impact is inevitable by next Tuesday. Stock up on supplies immediately before markets close. Share this now before it gets taken down by the mainstream media!",politics,"June 15, 2024",1,astronomers at a private observatory have sounded the alarm on an incoming celestial body despite official space agency statements claiming the object will pass harmlessly independent experts suggest a total direct impact is inevitable by next tuesday stock up on supplies immediately before markets close share this now before it gets taken down by the mainstream media,57,375,11.4,8.253473684210519
Secret Deal: Tech Giant CEO to Buy Small European Country to Host Private Servers !!! (MUST SEE: 1072),"A leaked intelligence document reveals a massive operation involving underground facilities. According to anonymous sources within the department, scientists have successfully integrated foreign genetic material into local crop cycles. Critics claim the media is keeping quiet to avoid global panic, but whistleblowers suggest the experiment has been running since 1998. Share this now before it gets taken down by the mainstream media!",left-news,"June 13, 2024",1,a leaked intelligence document reveals a massive operation involving underground facilities according to anonymous sources within the department scientists have successfully integrated foreign genetic material into local crop cycles critics claim the media is keeping quiet to avoid global panic but whistleblowers suggest the experiment has been running since 1998 share this now before it gets taken down by the mainstream media,62,436,12.4,0.0
WHO Approves New Malaria Vaccine for Distribution in Africa (Ref: 1065),"The World Health Organization has officially cleared a breakthrough malaria vaccine for pediatric use. After successful Phase III clinical trials involving over ten thousand children, the vaccine proved to be 78% effective at preventing severe infections. Health ministers across sub-Saharan Africa welcomed the announcement. This official report was verified by local bureaus.",health,"June 6, 2024",0,the world health organization has officially cleared a breakthrough malaria vaccine for pediatric use after successful phase iii clinical trials involving over ten thousand children the vaccine proved to be 78 effective at preventing severe infections health ministers across subsaharan africa welcomed the announcement this official report was verified by local bureaus,52,377,10.4,0.0
NASA Confirms Giant Asteroid Will Wipe Out Earth Next Tuesday (NASA Tries to Hide It!) !!! (MUST SEE: 1048),A controversial study published on a wellness blog claims that popular green vegetables contain hidden chemicals designed to disrupt human cells. The author advises readers to swap fresh green vegetables for synthetic nutrient pills manufactured by his company. State regulators have filed a warning against these claims. Share this now before it gets taken down by the mainstream media!,left-news,"June 1, 2024",1,a controversial study published on a wellness blog claims that popular green vegetables contain hidden chemicals designed to disrupt human cells the author advises readers to swap fresh green vegetables for synthetic nutrient pills manufactured by his company state regulators have filed a warning against these claims share this now before it gets taken down by the mainstream media,59,387,11.8,18.488508474576264
Federal Reserve Keeps Interest Rates Steady Amid Cooling Inflation (Ref: 1085),"Federal Reserve Chairman Jerome Powell announced that the central bank will maintain its benchmark interest rate at current levels. Citing stable job growth and CPI numbers indicating cooling inflation, Powell advised that rate cuts remain on the table later this year depending on incoming economic data. This official report was verified by local bureaus.",finance,"June 8, 2024",0,federal reserve chairman jerome powell announced that the central bank will maintain its benchmark interest rate at current levels citing stable job growth and cpi numbers indicating cooling inflation powell advised that rate cuts remain on the table later this year depending on incoming economic data this official report was verified by local bureaus,54,357,13.5,11.399166666666673
Scientists Reveal: Water on Mars Actually Tastes Like Lemon Juice !!! (MUST SEE: 1063),"A leaked intelligence document reveals a massive operation involving underground facilities. According to anonymous sources within the department, scientists have successfully integrated foreign genetic material into local crop cycles. Critics claim the media is keeping quiet to avoid global panic, but whistleblowers suggest the experiment has been running since 1998. Share this now before it gets taken down by the mainstream media!",US_News,"June 18, 2024",1,a leaked intelligence document reveals a massive operation involving underground facilities according to anonymous sources within the department scientists have successfully integrated foreign genetic material into local crop cycles critics claim the media is keeping quiet to avoid global panic but whistleblowers suggest the experiment has been running since 1998 share this now before it gets taken down by the mainstream media,62,436,12.4,0.0
Leaked Audio: Famous Actor Admits to Being a Hologram Controlled by AI !!! (MUST SEE: 1009),"A shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial. Analysts claim that weather-altering lasers mounted on communication arrays were activated during the primary elections. While official spokesmen denied the claims, local online activists say they have raw frequency logs. Share this now before it gets taken down by the mainstream media!",Middle-East,"June 20, 2024",1,a shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial analysts claim that weatheraltering lasers mounted on communication arrays were activated during the primary elections while official spokesmen denied the claims local online activists say they have raw frequency logs share this now before it gets taken down by the mainstream media,60,404,12.0,4.305000000000007
Retail Sales Rise Unexpectedly in May Indicating Strong Economy (Ref: 1012),"In an electric performance, Lionel Messi scored twice and assisted a third goal to lead Inter Miami to victory. The match, which drew a record crowd of seventy thousand fans, marks the club's first major trophy since the restructuring of its tactical staff last winter. This official report was verified by local bureaus.",worldnews,"June 2, 2024",0,in an electric performance lionel messi scored twice and assisted a third goal to lead inter miami to victory the match which drew a record crowd of seventy thousand fans marks the clubs first major trophy since the restructuring of its tactical staff last winter this official report was verified by local bureaus,53,321,13.25,38.55228773584909
NASA's Artemis III Mission Announces Astronaut Crew for Moon Landing (Ref: 1035),"In a major legislative victory, the Senate has passed a sweeping infrastructure bill yesterday. The legislation, which was approved with a 68-32 bipartisan vote, earmarks billions of dollars for highway improvements, clean water initiatives, and high-speed broadband expansion. 'This is a historic investment in our nation's future,' the President remarked during a press conference. This official report was verified by local bureaus.",finance,"June 28, 2024",0,in a major legislative victory the senate has passed a sweeping infrastructure bill yesterday the legislation which was approved with a 6832 bipartisan vote earmarks billions of dollars for highway improvements clean water initiatives and highspeed broadband expansion this is a historic investment in our nations future the president remarked during a press conference this official report was verified by local bureaus,62,435,12.4,0.0
Federal Reserve Keeps Interest Rates Steady Amid Cooling Inflation (Ref: 1028),"The World Health Organization has officially cleared a breakthrough malaria vaccine for pediatric use. After successful Phase III clinical trials involving over ten thousand children, the vaccine proved to be 78% effective at preventing severe infections. Health ministers across sub-Saharan Africa welcomed the announcement. This official report was verified by local bureaus.",technology,"June 6, 2024",0,the world health organization has officially cleared a breakthrough malaria vaccine for pediatric use after successful phase iii clinical trials involving over ten thousand children the vaccine proved to be 78 effective at preventing severe infections health ministers across subsaharan africa welcomed the announcement this official report was verified by local bureaus,52,377,10.4,0.0
Senate Passes Landmark Infrastructure Bill with Bipartisan Support (Ref: 1142),Apple Inc. announced its latest silicon chips today during a keynote event at Cupertino. The new M4 Pro architecture features dedicated hardware accelerators for large language models. Experts note this move places Apple at the forefront of local machine-learning computation on personal computers. Shipments are expected to begin early next month. This official report was verified by local bureaus.,technology,"June 6, 2024",0,apple inc announced its latest silicon chips today during a keynote event at cupertino the new m4 pro architecture features dedicated hardware accelerators for large language models experts note this move places apple at the forefront of local machinelearning computation on personal computers shipments are expected to begin early next month this official report was verified by local bureaus,59,400,8.428571428571429,3.269830508474598
SHOCK REPORT: Secret Labs Found Processing Alien DNA in Underground Facilities !!! (MUST SEE: 1134),"In a shocking development, leaked emails suggest a tech billionaire is currently negotiating the purchase of sovereign land in the Mediterranean. The reports claim he plans to establish a private zone free from data privacy regulations. Officials have not commented on the authenticity of the emails. Share this now before it gets taken down by the mainstream media!",Middle-East,"June 23, 2024",1,in a shocking development leaked emails suggest a tech billionaire is currently negotiating the purchase of sovereign land in the mediterranean the reports claim he plans to establish a private zone free from data privacy regulations officials have not commented on the authenticity of the emails share this now before it gets taken down by the mainstream media,58,366,11.6,12.733413793103438
PROOF: Government Uses Weather Satellites to Control Local Election Results !!! (MUST SEE: 1104),"A shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial. Analysts claim that weather-altering lasers mounted on communication arrays were activated during the primary elections. While official spokesmen denied the claims, local online activists say they have raw frequency logs. Share this now before it gets taken down by the mainstream media!",politics,"June 21, 2024",1,a shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial analysts claim that weatheraltering lasers mounted on communication arrays were activated during the primary elections while official spokesmen denied the claims local online activists say they have raw frequency logs share this now before it gets taken down by the mainstream media,60,404,12.0,4.305000000000007
Doctors Warn: Eating Broccoli Could Turn Your Immune System Against You !!! (MUST SEE: 1020),A controversial study published on a wellness blog claims that popular green vegetables contain hidden chemicals designed to disrupt human cells. The author advises readers to swap fresh green vegetables for synthetic nutrient pills manufactured by his company. State regulators have filed a warning against these claims. Share this now before it gets taken down by the mainstream media!,Middle-East,"June 9, 2024",1,a controversial study published on a wellness blog claims that popular green vegetables contain hidden chemicals designed to disrupt human cells the author advises readers to swap fresh green vegetables for synthetic nutrient pills manufactured by his company state regulators have filed a warning against these claims share this now before it gets taken down by the mainstream media,59,387,11.8,18.488508474576264
Global Summit Agrees on New Carbon Emission Reduction Targets (Ref: 1051),Apple Inc. announced its latest silicon chips today during a keynote event at Cupertino. The new M4 Pro architecture features dedicated hardware accelerators for large language models. Experts note this move places Apple at the forefront of local machine-learning computation on personal computers. Shipments are expected to begin early next month. This official report was verified by local bureaus.,technology,"June 26, 2024",0,apple inc announced its latest silicon chips today during a keynote event at cupertino the new m4 pro architecture features dedicated hardware accelerators for large language models experts note this move places apple at the forefront of local machinelearning computation on personal computers shipments are expected to begin early next month this official report was verified by local bureaus,59,400,8.428571428571429,3.269830508474598
Federal Reserve Keeps Interest Rates Steady Amid Cooling Inflation (Ref: 1095),"The World Health Organization has officially cleared a breakthrough malaria vaccine for pediatric use. After successful Phase III clinical trials involving over ten thousand children, the vaccine proved to be 78% effective at preventing severe infections. Health ministers across sub-Saharan Africa welcomed the announcement. This official report was verified by local bureaus.",politics,"June 24, 2024",0,the world health organization has officially cleared a breakthrough malaria vaccine for pediatric use after successful phase iii clinical trials involving over ten thousand children the vaccine proved to be 78 effective at preventing severe infections health ministers across subsaharan africa welcomed the announcement this official report was verified by local bureaus,52,377,10.4,0.0
Secret Deal: Tech Giant CEO to Buy Small European Country to Host Private Servers !!! (MUST SEE: 1058),A controversial study published on a wellness blog claims that popular green vegetables contain hidden chemicals designed to disrupt human cells. The author advises readers to swap fresh green vegetables for synthetic nutrient pills manufactured by his company. State regulators have filed a warning against these claims. Share this now before it gets taken down by the mainstream media!,left-news,"June 2, 2024",1,a controversial study published on a wellness blog claims that popular green vegetables contain hidden chemicals designed to disrupt human cells the author advises readers to swap fresh green vegetables for synthetic nutrient pills manufactured by his company state regulators have filed a warning against these claims share this now before it gets taken down by the mainstream media,59,387,11.8,18.488508474576264
Leaked Audio: Famous Actor Admits to Being a Hologram Controlled by AI !!! (MUST SEE: 1097),"A shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial. Analysts claim that weather-altering lasers mounted on communication arrays were activated during the primary elections. While official spokesmen denied the claims, local online activists say they have raw frequency logs. Share this now before it gets taken down by the mainstream media!",politics,"June 7, 2024",1,a shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial analysts claim that weatheraltering lasers mounted on communication arrays were activated during the primary elections while official spokesmen denied the claims local online activists say they have raw frequency logs share this now before it gets taken down by the mainstream media,60,404,12.0,4.305000000000007
Lionel Messi Leads Inter Miami to Historical League Victory (Ref: 1041),Apple Inc. announced its latest silicon chips today during a keynote event at Cupertino. The new M4 Pro architecture features dedicated hardware accelerators for large language models. Experts note this move places Apple at the forefront of local machine-learning computation on personal computers. Shipments are expected to begin early next month. This official report was verified by local bureaus.,finance,"June 14, 2024",0,apple inc announced its latest silicon chips today during a keynote event at cupertino the new m4 pro architecture features dedicated hardware accelerators for large language models experts note this move places apple at the forefront of local machinelearning computation on personal computers shipments are expected to begin early next month this official report was verified by local bureaus,59,400,8.428571428571429,3.269830508474598
Lionel Messi Leads Inter Miami to Historical League Victory (Ref: 1089),"The World Health Organization has officially cleared a breakthrough malaria vaccine for pediatric use. After successful Phase III clinical trials involving over ten thousand children, the vaccine proved to be 78% effective at preventing severe infections. Health ministers across sub-Saharan Africa welcomed the announcement. This official report was verified by local bureaus.",health,"June 22, 2024",0,the world health organization has officially cleared a breakthrough malaria vaccine for pediatric use after successful phase iii clinical trials involving over ten thousand children the vaccine proved to be 78 effective at preventing severe infections health ministers across subsaharan africa welcomed the announcement this official report was verified by local bureaus,52,377,10.4,0.0
Newly Discovered Document Proves Shakespeare Was Actually a Time Traveler !!! (MUST SEE: 1094),"A shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial. Analysts claim that weather-altering lasers mounted on communication arrays were activated during the primary elections. While official spokesmen denied the claims, local online activists say they have raw frequency logs. Share this now before it gets taken down by the mainstream media!",left-news,"June 16, 2024",1,a shocking new report circulating on social media claims that recent shifts in storm patterns were fully artificial analysts claim that weatheraltering lasers mounted on communication arrays were activated during the primary elections while official spokesmen denied the claims local online activists say they have raw frequency logs share this now before it gets taken down by the mainstream media,60,404,12.0,4.305000000000007
Apple Unveils M4 Pro Chips with Next-Generation AI Engines (Ref: 1136),"Federal Reserve Chairman Jerome Powell announced that the central bank will maintain its benchmark interest rate at current levels. Citing stable job growth and CPI numbers indicating cooling inflation, Powell advised that rate cuts remain on the table later this year depending on incoming economic data. This official report was verified by local bureaus.",worldnews,"June 12, 2024",0,federal reserve chairman jerome powell announced that the central bank will maintain its benchmark interest rate at current levels citing stable job growth and cpi numbers indicating cooling inflation powell advised that rate cuts remain on the table later this year depending on incoming economic data this official report was verified by local bureaus,54,357,13.5,11.399166666666673
WHO Approves New Malaria Vaccine for Distribution in Africa (Ref: 1026),"In an electric performance, Lionel Messi scored twice and assisted a third goal to lead Inter Miami to victory. The match, which drew a record crowd of seventy thousand fans, marks the club's first major trophy since the restructuring of its tactical staff last winter. This official report was verified by local bureaus.",sports,"June 14, 2024",0,in an electric performance lionel messi scored twice and assisted a third goal to lead inter miami to victory the match which drew a record crowd of seventy thousand fans marks the clubs first major trophy since the restructuring of its tactical staff last winter this official report was verified by local bureaus,53,321,13.25,38.55228773584909
Newly Discovered Document Proves Shakespeare Was Actually a Time Traveler !!! (MUST SEE: 1143),"In a shocking development, leaked emails suggest a tech billionaire is currently negotiating the purchase of sovereign land in the Mediterranean. The reports claim he plans to establish a private zone free from data privacy regulations. Officials have not commented on the authenticity of the emails. Share this now before it gets taken down by the mainstream media!",US_News,"June 6, 2024",1,in a shocking development leaked emails suggest a tech billionaire is currently negotiating the purchase of sovereign land in the mediterranean the reports claim he plans to establish a private zone free from data privacy regulations officials have not commented on the authenticity of the emails share this now before it gets taken down by the mainstream media,58,366,11.6,12.733413793103438
Japan Launches Next-Generation Satellite to Track Climate Change Impacts (Ref: 1141),"Federal Reserve Chairman Jerome Powell announced that the central bank will maintain its benchmark interest rate at current levels. Citing stable job growth and CPI numbers indicating cooling inflation, Powell advised that rate cuts remain on the table later this year depending on incoming economic data. This official report was verified by local bureaus.",politics,"June 13, 2024",0,federal reserve chairman jerome powell announced that the central bank will maintain its benchmark interest rate at current levels citing stable job growth and cpi numbers indicating cooling inflation powell advised that rate cuts remain on the table later this year depending on incoming economic data this official report was verified by local bureaus,54,357,13.5,11.399166666666673
PROOF: Government Uses Weather Satellites to Control Local Election Results !!! (MUST SEE: 1050),"A leaked intelligence document reveals a massive operation involving underground facilities. According to anonymous sources within the department, scientists have successfully integrated foreign genetic material into local crop cycles. Critics claim the media is keeping quiet to avoid global panic, but whistleblowers suggest the experiment has been running since 1998. Share this now before it gets taken down by the mainstream media!",Middle-East,"June 18, 2024",1,a leaked intelligence document reveals a massive operation involving underground facilities according to anonymous sources within the department scientists have successfully integrated foreign genetic material into local crop cycles critics claim the media is keeping quiet to avoid global panic but whistleblowers suggest the experiment has been running since 1998 share this now before it gets taken down by the mainstream media,62,436,12.4,0.0
Global Summit Agrees on New Carbon Emission Reduction Targets (Ref: 1000),"In a major legislative victory, the Senate has passed a sweeping infrastructure bill yesterday. The legislation, which was approved with a 68-32 bipartisan vote, earmarks billions of dollars for highway improvements, clean water initiatives, and high-speed broadband expansion. 'This is a historic investment in our nation's future,' the President remarked during a press conference. This official report was verified by local bureaus.",sports,"June 12, 2024",0,in a major legislative victory the senate has passed a sweeping infrastructure bill yesterday the legislation which was approved with a 6832 bipartisan vote earmarks billions of dollars for highway improvements clean water initiatives and highspeed broadband expansion this is a historic investment in our nations future the president remarked during a press conference this official report was verified by local bureaus,62,435,12.4,0.0
Secret Deal: Tech Giant CEO to Buy Small European Country to Host Private Servers !!! (MUST SEE: 1118),"In a shocking development, leaked emails suggest a tech billionaire is currently negotiating the purchase of sovereign land in the Mediterranean. The reports claim he plans to establish a private zone free from data privacy regulations. Officials have not commented on the authenticity of the emails. Share this now before it gets taken down by the mainstream media!",Middle-East,"June 28, 2024",1,in a shocking development leaked emails suggest a tech billionaire is currently negotiating the purchase of sovereign land in the mediterranean the reports claim he plans to establish a private zone free from data privacy regulations officials have not commented on the authenticity of the emails share this now before it gets taken down by the mainstream media,58,366,11.6,12.733413793103438
